"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
988807;11569;81909;"2021-01-03 11:54:00";"2021-01-03 12:28:00";217.0000;35.0000;0.4333;1.3300;5.64;SPO;C;0
988808;;81910;"2021-01-03 13:09:00";"2021-01-03 14:15:00";66.0000;17.0000;1.1000;1.0000;3.65;QUA;C;11
988809;;81910;"2021-01-03 13:09:00";"2021-01-03 14:15:00";66.0000;17.0000;1.1000;1.0000;3.65;SPO;C;0
988810;474;81911;"2021-01-03 16:15:00";"2021-01-03 16:45:00";255.0000;75.0000;0.5000;1.0000;5.7;QUA;C;14
988811;474;81911;"2021-01-03 16:15:00";"2021-01-03 16:45:00";255.0000;75.0000;0.5000;1.0000;5.7;ANT;C;1
988812;474;81911;"2021-01-03 16:15:00";"2021-01-03 16:45:00";255.0000;75.0000;0.5000;1.0000;5.7;SPO;C;0
988813;474;81911;"2021-01-03 16:45:00";"2021-01-03 17:15:00";255.0000;75.0000;0.5000;1.0000;5.95;QUA;C;9
988814;474;81911;"2021-01-03 16:45:00";"2021-01-03 17:15:00";255.0000;75.0000;0.5000;1.0000;5.95;ANT;C;0
988815;474;81911;"2021-01-03 16:45:00";"2021-01-03 17:15:00";255.0000;75.0000;0.5000;1.0000;5.95;SPO;C;1
988816;474;81911;"2021-01-03 17:15:00";"2021-01-03 17:50:00";255.0000;75.0000;0.5660;1.0000;6.14;QUA;C;12
988817;474;81911;"2021-01-03 17:15:00";"2021-01-03 17:50:00";255.0000;75.0000;0.5660;1.0000;6.14;ANT;C;0
988818;474;81911;"2021-01-03 17:15:00";"2021-01-03 17:50:00";255.0000;75.0000;0.5660;1.0000;6.14;SPO;C;3
988819;474;81911;"2021-01-03 17:50:00";"2021-01-03 18:30:00";255.0000;75.0000;0.5000;1.0000;6.19;QUA;C;11
988820;474;81911;"2021-01-03 17:50:00";"2021-01-03 18:30:00";255.0000;75.0000;0.5000;1.0000;6.19;ANT;C;0
988821;474;81911;"2021-01-03 17:50:00";"2021-01-03 18:30:00";255.0000;75.0000;0.5000;1.0000;6.19;SPO;C;2
988822;474;81911;"2021-01-03 18:30:00";"2021-01-03 19:00:00";255.0000;75.0000;0.5000;1.0000;6.19;QUA;C;11
988823;474;81911;"2021-01-03 18:30:00";"2021-01-03 19:00:00";255.0000;75.0000;0.5000;1.0000;6.19;ANT;C;0
988824;474;81911;"2021-01-03 18:30:00";"2021-01-03 19:00:00";255.0000;75.0000;0.5000;1.0000;6.19;SPO;C;1
988825;474;81911;"2021-01-03 19:00:00";"2021-01-03 19:30:00";255.0000;75.0000;0.5000;1.0000;6.14;QUA;C;4
988826;474;81911;"2021-01-03 19:00:00";"2021-01-03 19:30:00";255.0000;75.0000;0.5000;1.0000;6.14;ANT;C;0
988827;474;81911;"2021-01-03 19:00:00";"2021-01-03 19:30:00";255.0000;75.0000;0.5000;1.0000;6.14;SPO;C;3
988836;13451;81913;"2021-01-03 16:00:00";"2021-01-03 16:15:00";360.0000;90.0000;0.2500;1.1100;5.5;QUA;C;19
988837;13451;81913;"2021-01-03 16:00:00";"2021-01-03 16:15:00";360.0000;90.0000;0.2500;1.1100;5.5;SPO;C;5
988838;7229;81914;"2021-01-03 13:21:00";"2021-01-03 13:51:00";22.0000;60.0000;0.5000;1.3000;4.95;QUA;C;0
988839;7229;81914;"2021-01-03 13:21:00";"2021-01-03 13:51:00";22.0000;60.0000;0.5000;1.3000;4.95;SPO;C;0
988840;7229;81914;"2021-01-03 13:51:00";"2021-01-03 14:12:00";22.0000;60.0000;0.3500;1.3000;4.95;QUA;C;0
988841;7229;81914;"2021-01-03 13:51:00";"2021-01-03 14:12:00";22.0000;60.0000;0.3500;1.3000;4.95;SPO;C;0
988842;7229;81914;"2021-01-03 14:12:00";"2021-01-03 14:22:00";37.0000;64.0000;0.1667;1.3000;4.95;QUA;C;0
988843;7229;81914;"2021-01-03 14:12:00";"2021-01-03 14:22:00";37.0000;64.0000;0.1667;1.3000;4.95;SPO;C;0
988844;7229;81914;"2021-01-03 14:22:00";"2021-01-03 14:32:00";37.0000;64.0000;0.1667;1.3000;4.95;QUA;C;2
988845;7229;81914;"2021-01-03 14:22:00";"2021-01-03 14:32:00";37.0000;64.0000;0.1667;1.3000;4.95;SPO;C;0
988846;7229;81914;"2021-01-03 14:36:00";"2021-01-03 14:46:00";37.0000;64.0000;0.1667;1.3000;4.95;QUA;C;0
988847;7229;81914;"2021-01-03 14:36:00";"2021-01-03 14:46:00";37.0000;64.0000;0.1667;1.3000;4.95;SPO;C;0
988848;7229;81914;"2021-01-03 14:46:00";"2021-01-03 14:56:00";37.0000;64.0000;0.1667;1.3000;4.95;QUA;C;1
988849;7229;81914;"2021-01-03 14:46:00";"2021-01-03 14:56:00";37.0000;64.0000;0.1667;1.3000;4.95;SPO;C;0
988850;7229;81914;"2021-01-03 14:56:00";"2021-01-03 15:06:00";37.0000;64.0000;0.1667;1.3000;4.95;QUA;C;2
988851;7229;81914;"2021-01-03 14:56:00";"2021-01-03 15:06:00";37.0000;64.0000;0.1667;1.3000;4.95;SPO;C;0
988852;7229;81914;"2021-01-03 15:06:00";"2021-01-03 15:16:00";37.0000;64.0000;0.1667;1.3000;4.95;QUA;C;3
988853;7229;81914;"2021-01-03 15:06:00";"2021-01-03 15:16:00";37.0000;64.0000;0.1667;1.3000;4.95;SPO;C;0
988854;7229;81914;"2021-01-03 15:16:00";"2021-01-03 15:29:00";37.0000;64.0000;0.2167;1.3000;4.95;QUA;C;1
988855;7229;81914;"2021-01-03 15:16:00";"2021-01-03 15:29:00";37.0000;64.0000;0.2167;1.3000;4.95;SPO;C;0
988856;474;81915;"2021-01-04 16:30:00";"2021-01-04 17:30:00";255.0000;75.0000;1.0000;1.0000;6.05;QUA;C;2
988857;474;81915;"2021-01-04 16:30:00";"2021-01-04 17:30:00";255.0000;75.0000;1.0000;1.0000;6.05;ANT;C;0
988858;474;81915;"2021-01-04 16:30:00";"2021-01-04 17:30:00";255.0000;75.0000;1.0000;1.0000;6.05;SPO;C;3
988859;474;81915;"2021-01-04 17:30:00";"2021-01-04 18:35:00";255.0000;75.0000;1.0330;1.0000;6.14;QUA;C;1
988860;474;81915;"2021-01-04 17:30:00";"2021-01-04 18:35:00";255.0000;75.0000;1.0330;1.0000;6.14;ANT;C;0
988861;474;81915;"2021-01-04 17:30:00";"2021-01-04 18:35:00";255.0000;75.0000;1.0330;1.0000;6.14;SPO;C;2
988862;474;81915;"2021-01-04 18:35:00";"2021-01-04 19:10:00";255.0000;75.0000;0.5000;1.0000;6.1;QUA;C;0
988863;474;81915;"2021-01-04 18:35:00";"2021-01-04 19:10:00";255.0000;75.0000;0.5000;1.0000;6.1;ANT;C;0
988864;474;81915;"2021-01-04 18:35:00";"2021-01-04 19:10:00";255.0000;75.0000;0.5000;1.0000;6.1;SPO;C;2
988865;13451;81916;"2021-01-02 16:00:00";"2021-01-02 16:15:00";120.0000;75.0000;0.2500;1.1100;5.2;QUA;C;5
988866;13451;81916;"2021-01-02 16:00:00";"2021-01-02 16:15:00";120.0000;75.0000;0.2500;1.1100;5.2;SPO;C;0
988867;177;81917;"2021-01-03 11:00:00";"2021-01-03 11:30:00";180.0000;55.0000;0.5000;1.0000;5.35;QUA;C;13
988868;177;81917;"2021-01-03 11:00:00";"2021-01-03 11:30:00";180.0000;55.0000;0.5000;1.0000;5.35;SPO;C;1
988869;177;81917;"2021-01-03 11:30:00";"2021-01-03 12:00:00";185.0000;55.0000;0.5000;1.0000;5.27;QUA;C;8
988870;177;81917;"2021-01-03 11:30:00";"2021-01-03 12:00:00";185.0000;55.0000;0.5000;1.0000;5.27;SPO;C;0
988871;177;81917;"2021-01-03 12:00:00";"2021-01-03 12:30:00";195.0000;55.0000;0.5000;1.0000;4.89;QUA;C;8
988872;177;81917;"2021-01-03 12:00:00";"2021-01-03 12:30:00";195.0000;55.0000;0.5000;1.0000;4.89;SPO;C;2
988873;177;81917;"2021-01-03 12:30:00";"2021-01-03 13:00:00";200.0000;55.0000;0.5000;1.0000;4.63;QUA;C;12
988874;177;81917;"2021-01-03 12:30:00";"2021-01-03 13:00:00";200.0000;55.0000;0.5000;1.0000;4.63;SPO;C;0
988875;177;81917;"2021-01-03 13:00:00";"2021-01-03 13:30:00";205.0000;55.0000;0.5000;4.0000;4.92;QUA;C;2
988876;177;81917;"2021-01-03 13:00:00";"2021-01-03 13:30:00";205.0000;55.0000;0.5000;4.0000;4.92;SPO;C;1
988877;177;81917;"2021-01-03 13:30:00";"2021-01-03 14:00:00";215.0000;55.0000;0.5000;1.0000;4.24;QUA;C;14
988878;177;81917;"2021-01-03 13:30:00";"2021-01-03 14:00:00";215.0000;55.0000;0.5000;1.0000;4.24;SPO;C;0
988879;474;81918;"2021-01-05 16:50:00";"2021-01-05 17:50:00";30.0000;80.0000;1.0000;1.0000;6.1;ANT;C;2
988880;474;81918;"2021-01-05 16:50:00";"2021-01-05 17:50:00";30.0000;80.0000;1.0000;1.0000;6.1;QUA;C;1
988881;474;81918;"2021-01-05 16:50:00";"2021-01-05 17:50:00";30.0000;80.0000;1.0000;1.0000;6.1;SPO;C;2
988882;474;81918;"2021-01-05 17:50:00";"2021-01-05 19:00:00";30.0000;80.0000;1.0330;1.0000;6.14;ANT;C;0
988883;474;81918;"2021-01-05 17:50:00";"2021-01-05 19:00:00";30.0000;80.0000;1.0330;1.0000;6.14;QUA;C;1
988884;474;81918;"2021-01-05 17:50:00";"2021-01-05 19:00:00";30.0000;80.0000;1.0330;1.0000;6.14;SPO;C;5
988885;474;81918;"2021-01-05 19:00:00";"2021-01-05 19:30:00";30.0000;80.0000;0.5000;1.0000;6.19;ANT;C;1
988886;474;81918;"2021-01-05 19:00:00";"2021-01-05 19:30:00";30.0000;80.0000;0.5000;1.0000;6.19;QUA;C;0
988887;474;81918;"2021-01-05 19:00:00";"2021-01-05 19:30:00";30.0000;80.0000;0.5000;1.0000;6.19;SPO;C;3
988902;13383;81923;"2021-01-08 13:30:00";"2021-01-08 13:58:00";60.0000;31.0000;0.4667;1.0000;4.25;SPO;C;1
988912;418;81925;"2021-01-09 06:50:00";"2021-01-09 08:00:00";150.0000;20.0000;1.1667;1.0000;5.79;ANT;C;1
988913;418;81925;"2021-01-09 06:50:00";"2021-01-09 08:00:00";150.0000;20.0000;1.1667;1.0000;5.79;DLM;C;2
988914;418;81925;"2021-01-09 06:50:00";"2021-01-09 08:00:00";150.0000;20.0000;1.1667;1.0000;5.79;SPO;C;4
988954;194;81930;"2021-01-12 03:10:00";"2021-01-12 04:00:00";0.0000;90.0000;0.8200;1.1000;5;ANT;P;1
988955;194;81930;"2021-01-12 03:10:00";"2021-01-12 04:00:00";0.0000;90.0000;0.8200;1.1000;5;QUA;P;0
988956;194;81930;"2021-01-12 03:10:00";"2021-01-12 04:00:00";0.0000;90.0000;0.8200;1.1000;5;SPO;P;0
988957;11678;81931;"2021-01-08 23:00:00";"2021-01-08 23:30:00";30.0000;10.0000;0.5000;1.0000;5.29;ANT;C;1
988958;11678;81931;"2021-01-08 23:00:00";"2021-01-08 23:30:00";30.0000;10.0000;0.5000;1.0000;5.29;SPO;C;0
988959;11678;81931;"2021-01-08 23:30:00";"2021-01-09 00:00:00";30.0000;10.0000;1.5000;1.0000;5.29;ANT;C;0
988960;11678;81931;"2021-01-08 23:30:00";"2021-01-09 00:00:00";30.0000;10.0000;1.5000;1.0000;5.29;SPO;C;0
988961;11678;81931;"2021-01-09 00:00:00";"2021-01-09 00:30:00";70.0000;15.0000;0.5000;1.0000;5.82;ANT;C;0
988962;11678;81931;"2021-01-09 00:00:00";"2021-01-09 00:30:00";70.0000;15.0000;0.5000;1.0000;5.82;SPO;C;1
988963;11678;81931;"2021-01-09 00:30:00";"2021-01-09 01:00:00";90.0000;0.0000;0.5000;1.0000;5.82;ANT;C;0
988964;11678;81931;"2021-01-09 00:30:00";"2021-01-09 01:00:00";90.0000;0.0000;0.5000;1.0000;5.82;SPO;C;1
988965;11678;81931;"2021-01-09 01:00:00";"2021-01-09 01:15:00";90.0000;0.0000;0.2500;1.0000;5.82;ANT;C;0
988966;11678;81931;"2021-01-09 01:00:00";"2021-01-09 01:15:00";90.0000;0.0000;0.2500;1.0000;5.82;SPO;C;0
988967;82;81932;"2021-01-12 21:30:00";"2021-01-12 22:30:00";95.0000;25.0000;1.0000;1.0000;6.35;ANT;C;4
988968;82;81932;"2021-01-12 21:30:00";"2021-01-12 22:30:00";95.0000;25.0000;1.0000;1.0000;6.35;QUA;C;1
988969;82;81932;"2021-01-12 21:30:00";"2021-01-12 22:30:00";95.0000;25.0000;1.0000;1.0000;6.35;GUM;C;2
988970;82;81932;"2021-01-12 21:30:00";"2021-01-12 22:30:00";95.0000;25.0000;1.0000;1.0000;6.35;DLM;C;1
988971;82;81932;"2021-01-12 21:30:00";"2021-01-12 22:30:00";95.0000;25.0000;1.0000;1.0000;6.35;SPO;C;4
988972;82;81932;"2021-01-12 22:30:00";"2021-01-12 23:30:00";110.0000;25.0000;1.0000;1.0000;6.31;ANT;C;2
988973;82;81932;"2021-01-12 22:30:00";"2021-01-12 23:30:00";110.0000;25.0000;1.0000;1.0000;6.31;QUA;C;2
988974;82;81932;"2021-01-12 22:30:00";"2021-01-12 23:30:00";110.0000;25.0000;1.0000;1.0000;6.31;GUM;C;1
988975;82;81932;"2021-01-12 22:30:00";"2021-01-12 23:30:00";110.0000;25.0000;1.0000;1.0000;6.31;DLM;C;1
988976;82;81932;"2021-01-12 22:30:00";"2021-01-12 23:30:00";110.0000;25.0000;1.0000;1.0000;6.31;SPO;C;7
988977;82;81932;"2021-01-12 23:30:00";"2021-01-13 00:30:00";125.0000;25.0000;1.0000;1.0000;6.3;ANT;C;2
988978;82;81932;"2021-01-12 23:30:00";"2021-01-13 00:30:00";125.0000;25.0000;1.0000;1.0000;6.3;QUA;C;0
988979;82;81932;"2021-01-12 23:30:00";"2021-01-13 00:30:00";125.0000;25.0000;1.0000;1.0000;6.3;GUM;C;2
988980;82;81932;"2021-01-12 23:30:00";"2021-01-13 00:30:00";125.0000;25.0000;1.0000;1.0000;6.3;DLM;C;1
988981;82;81932;"2021-01-12 23:30:00";"2021-01-13 00:30:00";125.0000;25.0000;1.0000;1.0000;6.3;SPO;C;14
988982;82;81932;"2021-01-13 00:30:00";"2021-01-13 01:20:00";140.0000;25.0000;0.8333;1.0000;6.27;ANT;C;3
988983;82;81932;"2021-01-13 00:30:00";"2021-01-13 01:20:00";140.0000;25.0000;0.8333;1.0000;6.27;QUA;C;1
988984;82;81932;"2021-01-13 00:30:00";"2021-01-13 01:20:00";140.0000;25.0000;0.8333;1.0000;6.27;GUM;C;0
988985;82;81932;"2021-01-13 00:30:00";"2021-01-13 01:20:00";140.0000;25.0000;0.8333;1.0000;6.27;DLM;C;1
988986;82;81932;"2021-01-13 00:30:00";"2021-01-13 01:20:00";140.0000;25.0000;0.8333;1.0000;6.27;SPO;C;13
988987;210;81933;"2021-01-12 20:25:00";"2021-01-12 20:55:00";30.0000;60.0000;0.5000;1.0000;6.72;ANT;C;2
988988;210;81933;"2021-01-12 20:25:00";"2021-01-12 20:55:00";30.0000;60.0000;0.5000;1.0000;6.72;QUA;C;1
988989;210;81933;"2021-01-12 20:25:00";"2021-01-12 20:55:00";30.0000;60.0000;0.5000;1.0000;6.72;DLM;C;0
988990;210;81933;"2021-01-12 20:25:00";"2021-01-12 20:55:00";30.0000;60.0000;0.5000;1.0000;6.72;GUM;C;2
988991;210;81933;"2021-01-12 20:25:00";"2021-01-12 20:55:00";30.0000;60.0000;0.5000;1.0000;6.72;SPO;C;5
988992;210;81933;"2021-01-12 21:25:00";"2021-01-12 22:25:00";50.0000;50.0000;1.0000;1.0000;6.71;ANT;C;2
988993;210;81933;"2021-01-12 21:25:00";"2021-01-12 22:25:00";50.0000;50.0000;1.0000;1.0000;6.71;QUA;C;1
988994;210;81933;"2021-01-12 21:25:00";"2021-01-12 22:25:00";50.0000;50.0000;1.0000;1.0000;6.71;DLM;C;2
988995;210;81933;"2021-01-12 21:25:00";"2021-01-12 22:25:00";50.0000;50.0000;1.0000;1.0000;6.71;GUM;C;2
988996;210;81933;"2021-01-12 21:25:00";"2021-01-12 22:25:00";50.0000;50.0000;1.0000;1.0000;6.71;SPO;C;9
988997;210;81933;"2021-01-12 22:25:00";"2021-01-12 23:25:00";70.0000;30.0000;1.0000;1.0000;6.71;ANT;C;3
988998;210;81933;"2021-01-12 22:25:00";"2021-01-12 23:25:00";70.0000;30.0000;1.0000;1.0000;6.71;QUA;C;2
988999;210;81933;"2021-01-12 22:25:00";"2021-01-12 23:25:00";70.0000;30.0000;1.0000;1.0000;6.71;DLM;C;1
989000;210;81933;"2021-01-12 22:25:00";"2021-01-12 23:25:00";70.0000;30.0000;1.0000;1.0000;6.71;GUM;C;1
989001;210;81933;"2021-01-12 22:25:00";"2021-01-12 23:25:00";70.0000;30.0000;1.0000;1.0000;6.71;SPO;C;10
989002;210;81933;"2021-01-12 23:25:00";"2021-01-13 00:25:00";90.0000;40.0000;1.0000;1.0000;6.71;ANT;C;4
989003;210;81933;"2021-01-12 23:25:00";"2021-01-13 00:25:00";90.0000;40.0000;1.0000;1.0000;6.71;QUA;C;1
989004;210;81933;"2021-01-12 23:25:00";"2021-01-13 00:25:00";90.0000;40.0000;1.0000;1.0000;6.71;DLM;C;1
989005;210;81933;"2021-01-12 23:25:00";"2021-01-13 00:25:00";90.0000;40.0000;1.0000;1.0000;6.71;GUM;C;1
989006;210;81933;"2021-01-12 23:25:00";"2021-01-13 00:25:00";90.0000;40.0000;1.0000;1.0000;6.71;SPO;C;12
989007;13383;81935;"2021-01-14 13:31:00";"2021-01-14 14:14:00";60.0000;31.0000;0.7167;1.0000;4.35;ANT;C;1
989008;13383;81935;"2021-01-14 13:31:00";"2021-01-14 14:14:00";60.0000;31.0000;0.7167;1.0000;4.35;SPO;C;1
989009;13202;81936;"2021-01-10 07:50:00";"2021-01-10 08:50:00";190.0000;45.0000;1.0000;1.0000;6;QUA;C;1
989010;13202;81936;"2021-01-10 07:50:00";"2021-01-10 08:50:00";190.0000;45.0000;1.0000;1.0000;6;DLM;C;2
989011;13202;81936;"2021-01-10 07:50:00";"2021-01-10 08:50:00";190.0000;45.0000;1.0000;1.0000;6;GUM;C;1
989012;13202;81936;"2021-01-10 07:50:00";"2021-01-10 08:50:00";190.0000;45.0000;1.0000;1.0000;6;SPO;C;7
989013;13202;81936;"2021-01-10 09:00:00";"2021-01-10 10:00:00";205.0000;45.0000;1.0000;1.0000;6;QUA;C;0
989014;13202;81936;"2021-01-10 09:00:00";"2021-01-10 10:00:00";205.0000;45.0000;1.0000;1.0000;6;DLM;C;1
989015;13202;81936;"2021-01-10 09:00:00";"2021-01-10 10:00:00";205.0000;45.0000;1.0000;1.0000;6;GUM;C;2
989016;13202;81936;"2021-01-10 09:00:00";"2021-01-10 10:00:00";205.0000;45.0000;1.0000;1.0000;6;SPO;C;6
989017;13202;81936;"2021-01-10 10:00:00";"2021-01-10 11:00:00";215.0000;45.0000;1.0000;1.0000;6;QUA;C;0
989018;13202;81936;"2021-01-10 10:00:00";"2021-01-10 11:00:00";215.0000;45.0000;1.0000;1.0000;6;DLM;C;0
989019;13202;81936;"2021-01-10 10:00:00";"2021-01-10 11:00:00";215.0000;45.0000;1.0000;1.0000;6;GUM;C;0
989020;13202;81936;"2021-01-10 10:00:00";"2021-01-10 11:00:00";215.0000;45.0000;1.0000;1.0000;6;SPO;C;5
989120;7466;81944;"2021-01-10 10:35:00";"2021-01-10 11:15:00";75.0000;0.0000;0.6667;1.0000;6.3;ANT;C;0
989121;7466;81944;"2021-01-10 10:35:00";"2021-01-10 11:15:00";75.0000;0.0000;0.6667;1.0000;6.3;DLM;C;0
989122;7466;81944;"2021-01-10 10:35:00";"2021-01-10 11:15:00";75.0000;0.0000;0.6667;1.0000;6.3;SPO;C;12
989123;7466;81944;"2021-01-10 16:15:00";"2021-01-10 16:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989124;7466;81944;"2021-01-10 16:15:00";"2021-01-10 16:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;DLM;C;0
989125;7466;81944;"2021-01-10 16:15:00";"2021-01-10 16:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;6
989126;7466;81944;"2021-01-10 16:35:00";"2021-01-10 16:55:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;1
989127;7466;81944;"2021-01-10 16:35:00";"2021-01-10 16:55:00";180.0000;-20.0000;0.3333;1.0000;6.3;DLM;C;0
989128;7466;81944;"2021-01-10 16:35:00";"2021-01-10 16:55:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;5
989129;7466;81944;"2021-01-10 16:55:00";"2021-01-10 17:15:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989130;7466;81944;"2021-01-10 16:55:00";"2021-01-10 17:15:00";180.0000;-20.0000;0.3333;1.0000;6.3;DLM;C;0
989131;7466;81944;"2021-01-10 16:55:00";"2021-01-10 17:15:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;7
989132;7466;81944;"2021-01-10 17:15:00";"2021-01-10 17:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989133;7466;81944;"2021-01-10 17:15:00";"2021-01-10 17:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;DLM;C;0
989134;7466;81944;"2021-01-10 17:15:00";"2021-01-10 17:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;4
989135;7466;81945;"2021-01-12 16:15:00";"2021-01-12 16:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;1
989136;7466;81945;"2021-01-12 16:15:00";"2021-01-12 16:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;9
989137;7466;81945;"2021-01-12 16:35:00";"2021-01-12 16:55:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;1
989138;7466;81945;"2021-01-12 16:35:00";"2021-01-12 16:55:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;5
989139;7466;81945;"2021-01-12 16:55:00";"2021-01-12 17:15:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989140;7466;81945;"2021-01-12 16:55:00";"2021-01-12 17:15:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;7
989141;7466;81945;"2021-01-12 17:15:00";"2021-01-12 17:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989142;7466;81945;"2021-01-12 17:15:00";"2021-01-12 17:35:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;4
989143;7466;81946;"2021-01-13 16:20:00";"2021-01-13 16:40:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989144;7466;81946;"2021-01-13 16:20:00";"2021-01-13 16:40:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;8
989145;7466;81946;"2021-01-13 16:40:00";"2021-01-13 17:00:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989146;7466;81946;"2021-01-13 16:40:00";"2021-01-13 17:00:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;4
989147;7466;81946;"2021-01-13 17:00:00";"2021-01-13 17:20:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989148;7466;81946;"2021-01-13 17:00:00";"2021-01-13 17:20:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;6
989149;7466;81946;"2021-01-13 17:20:00";"2021-01-13 17:40:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989150;7466;81946;"2021-01-13 17:20:00";"2021-01-13 17:40:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;3
989151;7466;81947;"2021-01-14 15:30:00";"2021-01-14 15:50:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989152;7466;81947;"2021-01-14 15:30:00";"2021-01-14 15:50:00";180.0000;-20.0000;0.3333;1.0000;6.3;DLM;C;0
989153;7466;81947;"2021-01-14 15:30:00";"2021-01-14 15:50:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;10
989154;7466;81947;"2021-01-14 15:50:00";"2021-01-14 16:10:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989155;7466;81947;"2021-01-14 15:50:00";"2021-01-14 16:10:00";180.0000;-20.0000;0.3333;1.0000;6.3;DLM;C;0
989156;7466;81947;"2021-01-14 15:50:00";"2021-01-14 16:10:00";180.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;5
989157;7466;81947;"2021-01-14 16:10:00";"2021-01-14 16:30:00";180.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
989158;7466;81947;"2021-01-14 16:10:00";"2021-01-14 16:30:00";180.0000;-20.0000;0.3333;1.0000;6.3;DLM;C;0
