"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
275368;352;78251;QUA;"2019-01-04 03:27:00";"2019-01-04 03:29:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00
275369;352;78251;QUA;"2019-01-04 03:29:00";"2019-01-04 03:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;2.00;1.00;0.00;0.00
275370;352;78251;QUA;"2019-01-04 03:35:00";"2019-01-04 03:37:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00
275371;352;78251;QUA;"2019-01-04 03:37:00";"2019-01-04 03:49:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;3.00;2.00;3.00;2.00;1.00;0.00
275372;352;78251;QUA;"2019-01-04 03:49:00";"2019-01-04 03:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
275373;352;78251;QUA;"2019-01-04 03:51:00";"2019-01-04 03:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;1.00;0.00
275374;352;78251;QUA;"2019-01-04 03:53:00";"2019-01-04 03:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
275375;352;78251;QUA;"2019-01-04 03:55:00";"2019-01-04 03:58:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00
275376;352;78251;QUA;"2019-01-04 03:58:00";"2019-01-04 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
275377;352;78251;QUA;"2019-01-04 04:00:00";"2019-01-04 04:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;3.00;2.00;0.00;0.00
275378;352;78251;QUA;"2019-01-04 04:08:00";"2019-01-04 04:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00
275379;352;78251;QUA;"2019-01-04 04:10:00";"2019-01-04 04:13:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00;0.00
275380;352;78251;QUA;"2019-01-04 04:13:00";"2019-01-04 04:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
275381;352;78251;QUA;"2019-01-04 04:15:00";"2019-01-04 04:23:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;4.00;3.00;2.00;1.00;0.00
275382;352;78251;QUA;"2019-01-04 04:23:00";"2019-01-04 04:27:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00
275383;352;78251;QUA;"2019-01-04 04:27:00";"2019-01-04 04:33:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;2.00;0.00;1.00;0.00
275384;352;78251;QUA;"2019-01-04 04:33:00";"2019-01-04 04:37:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00
275385;352;78251;QUA;"2019-01-04 04:37:00";"2019-01-04 04:44:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;3.00;0.00;0.00;0.00
275386;352;78251;QUA;"2019-01-04 04:44:00";"2019-01-04 04:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;1.00;0.00
275387;352;78251;QUA;"2019-01-04 04:47:00";"2019-01-04 04:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00
275388;352;78251;QUA;"2019-01-04 04:50:00";"2019-01-04 04:54:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00
275413;486;78258;QUA;"2019-01-03 22:15:00";"2019-01-03 22:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
275414;486;78258;SPO;"2019-01-03 22:15:00";"2019-01-03 22:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
275415;486;78258;QUA;"2019-01-03 22:25:00";"2019-01-03 22:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
275416;486;78258;SPO;"2019-01-03 22:25:00";"2019-01-03 22:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
275417;486;78258;QUA;"2019-01-03 22:35:00";"2019-01-03 22:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
275418;486;78258;SPO;"2019-01-03 22:35:00";"2019-01-03 22:45:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
275419;486;78258;QUA;"2019-01-03 23:00:00";"2019-01-03 23:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;1.00;0.00;0.00;0.00
275420;486;78258;SPO;"2019-01-03 23:00:00";"2019-01-03 23:05:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
275421;486;78258;QUA;"2019-01-03 23:05:00";"2019-01-03 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;1.00;1.00;1.00;0.00;0.00
275422;486;78258;SPO;"2019-01-03 23:05:00";"2019-01-03 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;1.00;0.00;0.00
275423;486;78258;QUA;"2019-01-03 23:15:00";"2019-01-03 23:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
275424;486;78258;SPO;"2019-01-03 23:15:00";"2019-01-03 23:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
275425;486;78258;QUA;"2019-01-03 23:25:00";"2019-01-03 23:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;1.00;0.00;0.00;0.00
275426;486;78258;SPO;"2019-01-03 23:25:00";"2019-01-03 23:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
275427;486;78258;QUA;"2019-01-03 23:35:00";"2019-01-03 23:45:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00
275428;486;78258;SPO;"2019-01-03 23:35:00";"2019-01-03 23:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
275429;486;78258;QUA;"2019-01-03 23:45:00";"2019-01-03 23:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
275430;486;78258;SPO;"2019-01-03 23:45:00";"2019-01-03 23:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
275431;486;78258;QUA;"2019-01-03 23:55:00";"2019-01-04 00:05:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00
275432;486;78258;SPO;"2019-01-03 23:55:00";"2019-01-04 00:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
275433;486;78258;QUA;"2019-01-04 00:05:00";"2019-01-04 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;2.00;1.00;0.00;0.00;0.00
275434;486;78258;SPO;"2019-01-04 00:05:00";"2019-01-04 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
275435;486;78258;QUA;"2019-01-04 00:15:00";"2019-01-04 00:25:00";0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
275436;486;78258;SPO;"2019-01-04 00:15:00";"2019-01-04 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
275437;486;78258;QUA;"2019-01-04 00:35:00";"2019-01-04 00:45:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00
275438;486;78258;SPO;"2019-01-04 00:35:00";"2019-01-04 00:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
275439;486;78258;QUA;"2019-01-04 00:45:00";"2019-01-04 00:55:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;2.00;0.00;2.00;0.00;0.00;0.00
275440;486;78258;SPO;"2019-01-04 00:45:00";"2019-01-04 00:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
275441;486;78258;QUA;"2019-01-04 00:55:00";"2019-01-04 01:05:00";0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
275442;486;78258;SPO;"2019-01-04 00:55:00";"2019-01-04 01:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
275443;486;78258;QUA;"2019-01-04 01:05:00";"2019-01-04 01:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
275444;486;78258;SPO;"2019-01-04 01:05:00";"2019-01-04 01:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
275445;486;78258;QUA;"2019-01-04 01:15:00";"2019-01-04 01:25:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;3.00;0.00;0.00;0.00
275446;486;78258;SPO;"2019-01-04 01:15:00";"2019-01-04 01:25:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
275447;486;78258;QUA;"2019-01-04 01:25:00";"2019-01-04 01:35:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;2.00;1.00;1.00;0.00;0.00;0.00
275448;486;78258;SPO;"2019-01-04 01:25:00";"2019-01-04 01:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
275449;486;78258;QUA;"2019-01-04 01:35:00";"2019-01-04 01:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;2.00;0.00;0.00
275450;486;78258;SPO;"2019-01-04 01:35:00";"2019-01-04 01:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00
275451;486;78258;QUA;"2019-01-04 01:45:00";"2019-01-04 01:55:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;3.00;3.00;0.00;0.00;0.00
