"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
360136;8033;87707;SPO;"2025-01-02 23:45:00";"2025-01-03 00:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00;0.00
360137;8033;87707;QUA;"2025-01-03 00:00:00";"2025-01-03 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
360138;8033;87707;SPO;"2025-01-03 00:00:00";"2025-01-03 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
360139;8033;87707;QUA;"2025-01-03 00:15:00";"2025-01-03 00:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
360140;8033;87707;SPO;"2025-01-03 00:15:00";"2025-01-03 00:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
360141;8033;87707;QUA;"2025-01-03 00:30:00";"2025-01-03 00:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360142;8033;87707;SPO;"2025-01-03 00:30:00";"2025-01-03 00:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
360143;8033;87707;QUA;"2025-01-03 00:45:00";"2025-01-03 01:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00
360144;8033;87707;SPO;"2025-01-03 00:45:00";"2025-01-03 01:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;2.00;0.00;0.00
360145;8033;87707;QUA;"2025-01-03 01:15:00";"2025-01-03 01:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
360146;8033;87707;SPO;"2025-01-03 01:15:00";"2025-01-03 01:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;3.00;1.00;0.00;0.00
360147;8033;87707;QUA;"2025-01-03 01:30:00";"2025-01-03 01:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
360148;8033;87707;SPO;"2025-01-03 01:30:00";"2025-01-03 01:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00
360149;8033;87707;QUA;"2025-01-03 01:45:00";"2025-01-03 02:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360150;8033;87707;SPO;"2025-01-03 01:45:00";"2025-01-03 02:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;1.00;0.00;0.00
360151;8033;87707;QUA;"2025-01-03 02:00:00";"2025-01-03 02:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360152;8033;87707;SPO;"2025-01-03 02:00:00";"2025-01-03 02:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
360153;8033;87707;QUA;"2025-01-03 02:15:00";"2025-01-03 02:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;0.00
360154;8033;87707;SPO;"2025-01-03 02:15:00";"2025-01-03 02:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;1.00;0.00;0.00;0.00
360155;8033;87707;QUA;"2025-01-03 02:45:00";"2025-01-03 03:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00
360156;8033;87707;SPO;"2025-01-03 02:45:00";"2025-01-03 03:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
360157;8033;87707;QUA;"2025-01-03 03:00:00";"2025-01-03 03:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
360158;8033;87707;SPO;"2025-01-03 03:00:00";"2025-01-03 03:15:00";0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00;0.00
360159;8033;87707;QUA;"2025-01-03 03:15:00";"2025-01-03 03:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;2.00;0.00;0.00;0.00
360160;8033;87707;SPO;"2025-01-03 03:15:00";"2025-01-03 03:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00
360165;210;87709;ANT;"2025-01-02 19:20:00";"2025-01-02 21:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;2.00;1.00;0.00;0.00
360166;210;87709;QUA;"2025-01-02 19:20:00";"2025-01-02 21:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;0.00;0.00;0.00
360167;210;87709;SPO;"2025-01-02 19:20:00";"2025-01-02 21:06:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;4.00;3.00;3.00;0.00
360168;214;87710;QUA;"2025-01-03 01:54:00";"2025-01-03 04:59:00";0.00;0.00;0.00;1.00;0.00;1.00;0.00;3.00;3.00;5.00;4.00;2.00;0.00;0.00
360169;214;87710;ANT;"2025-01-03 01:54:00";"2025-01-03 04:59:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
360170;214;87710;SPO;"2025-01-03 01:54:00";"2025-01-03 04:59:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00
360171;418;87711;QUA;"2025-01-03 07:55:00";"2025-01-03 09:02:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;3.00;4.00;1.00;0.00;0.00;0.00
360172;418;87711;SPO;"2025-01-03 07:55:00";"2025-01-03 09:02:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;2.00;3.00;0.00;0.00
360173;418;87711;QUA;"2025-01-03 09:03:00";"2025-01-03 10:00:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;3.00;1.00;3.00;0.00;0.00;0.00
360174;418;87711;SPO;"2025-01-03 09:03:00";"2025-01-03 10:00:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;3.00;1.00;1.00;0.00;0.00
360175;7229;87712;QUA;"2025-01-03 14:40:00";"2025-01-03 14:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360176;7229;87712;QUA;"2025-01-03 14:50:00";"2025-01-03 15:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360177;7229;87712;QUA;"2025-01-03 15:00:00";"2025-01-03 15:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360178;7229;87712;QUA;"2025-01-03 15:10:00";"2025-01-03 15:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
360179;7229;87712;QUA;"2025-01-03 15:20:00";"2025-01-03 15:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
