"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
332139;352;84991;SPO;"2023-01-04 04:27:00";"2023-01-04 06:11:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;3.00;0.00;0.00;0.00
332140;13396;84992;QUA;"2023-01-04 04:25:00";"2023-01-04 04:39:00";0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
332141;13396;84992;QUA;"2023-01-04 04:39:00";"2023-01-04 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
332142;13396;84992;QUA;"2023-01-04 04:53:00";"2023-01-04 05:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.50;0.50;0.00;0.00;0.00;0.00;0.00
332143;13396;84992;QUA;"2023-01-04 05:05:00";"2023-01-04 05:21:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00
332144;13396;84992;QUA;"2023-01-04 05:21:00";"2023-01-04 05:32:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;1.00;2.00;0.00;0.00;0.00
332145;13396;84992;QUA;"2023-01-04 05:32:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00
332146;13396;84992;QUA;"2023-01-04 05:43:00";"2023-01-04 05:57:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
332147;13396;84992;QUA;"2023-01-04 05:57:00";"2023-01-04 06:08:00";0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
332148;13396;84992;QUA;"2023-01-04 06:08:00";"2023-01-04 06:16:00";0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;2.00;2.00;2.00;0.00;0.00;0.00
332149;13396;84992;QUA;"2023-01-04 06:16:00";"2023-01-04 06:26:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00
332150;13396;84992;QUA;"2023-01-04 06:26:00";"2023-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00
332151;13396;84992;QUA;"2023-01-04 06:35:00";"2023-01-04 06:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00;0.00
332152;13396;84992;QUA;"2023-01-04 06:45:00";"2023-01-04 06:56:00";0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;3.00;1.00;2.00;0.00;0.00;0.00
332153;13396;84992;SPO;"2023-01-04 04:25:00";"2023-01-04 04:39:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
332154;13396;84992;SPO;"2023-01-04 04:39:00";"2023-01-04 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332155;13396;84992;SPO;"2023-01-04 04:53:00";"2023-01-04 05:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332156;13396;84992;SPO;"2023-01-04 05:05:00";"2023-01-04 05:21:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332157;13396;84992;SPO;"2023-01-04 05:21:00";"2023-01-04 05:32:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332158;13396;84992;SPO;"2023-01-04 05:32:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
332159;13396;84992;SPO;"2023-01-04 05:43:00";"2023-01-04 05:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
332160;13396;84992;SPO;"2023-01-04 05:57:00";"2023-01-04 06:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
332161;13396;84992;SPO;"2023-01-04 06:08:00";"2023-01-04 06:16:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332162;13396;84992;SPO;"2023-01-04 06:16:00";"2023-01-04 06:26:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332163;13396;84992;SPO;"2023-01-04 06:26:00";"2023-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
332164;13396;84992;SPO;"2023-01-04 06:35:00";"2023-01-04 06:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332165;13396;84992;SPO;"2023-01-04 06:45:00";"2023-01-04 06:56:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332166;13396;84993;QUA;"2023-01-04 04:25:00";"2023-01-04 04:39:00";0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
332167;13396;84993;QUA;"2023-01-04 04:39:00";"2023-01-04 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
332168;13396;84993;QUA;"2023-01-04 04:53:00";"2023-01-04 05:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.50;0.50;0.00;0.00;0.00;0.00;0.00
332169;13396;84993;QUA;"2023-01-04 05:05:00";"2023-01-04 05:21:00";0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00
332170;13396;84993;QUA;"2023-01-04 05:21:00";"2023-01-04 05:32:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;1.00;2.00;0.00;0.00;0.00
332171;13396;84993;QUA;"2023-01-04 05:32:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00
332172;13396;84993;QUA;"2023-01-04 05:43:00";"2023-01-04 05:57:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
332173;13396;84993;QUA;"2023-01-04 05:57:00";"2023-01-04 06:08:00";0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
332174;13396;84993;QUA;"2023-01-04 06:08:00";"2023-01-04 06:16:00";0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;2.00;2.00;2.00;0.00;0.00;0.00
332175;13396;84993;QUA;"2023-01-04 06:16:00";"2023-01-04 06:26:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00
332176;13396;84993;QUA;"2023-01-04 06:26:00";"2023-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00
332177;13396;84993;QUA;"2023-01-04 06:35:00";"2023-01-04 06:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00;0.00
332178;13396;84993;QUA;"2023-01-04 06:45:00";"2023-01-04 06:56:00";0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;3.00;1.00;2.00;0.00;0.00;0.00
332179;13396;84993;SPO;"2023-01-04 04:25:00";"2023-01-04 04:39:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
332180;13396;84993;SPO;"2023-01-04 04:39:00";"2023-01-04 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332181;13396;84993;SPO;"2023-01-04 04:53:00";"2023-01-04 05:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332182;13396;84993;SPO;"2023-01-04 05:05:00";"2023-01-04 05:21:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332183;13396;84993;SPO;"2023-01-04 05:21:00";"2023-01-04 05:32:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332184;13396;84993;SPO;"2023-01-04 05:32:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
332185;13396;84993;SPO;"2023-01-04 05:43:00";"2023-01-04 05:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
332186;13396;84993;SPO;"2023-01-04 05:57:00";"2023-01-04 06:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
332187;13396;84993;SPO;"2023-01-04 06:08:00";"2023-01-04 06:16:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332188;13396;84993;SPO;"2023-01-04 06:16:00";"2023-01-04 06:26:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332189;13396;84993;SPO;"2023-01-04 06:26:00";"2023-01-04 06:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
332190;13396;84993;SPO;"2023-01-04 06:35:00";"2023-01-04 06:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332191;13396;84993;SPO;"2023-01-04 06:45:00";"2023-01-04 06:56:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332192;210;84994;QUA;"2023-01-04 01:30:00";"2023-01-04 03:30:00";0.00;0.00;0.00;0.00;1.00;1.00;2.00;2.00;4.00;5.00;7.00;3.00;0.00;0.00
332193;210;84994;QUA;"2023-01-04 03:30:00";"2023-01-04 05:30:00";0.00;0.00;0.00;1.00;1.00;3.00;4.00;8.00;7.00;9.00;9.00;6.00;1.00;0.00
332194;210;84994;DLM;"2023-01-04 01:30:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;0.00;0.00
332195;210;84994;ANT;"2023-01-04 01:30:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;4.00;2.00;0.00;0.00
332196;210;84994;SPO;"2023-01-04 01:30:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;3.00;6.00;10.00;5.00;1.00;0.00
332197;36;84995;QUA;"2023-01-04 01:30:00";"2023-01-04 02:30:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;5.00;4.00;1.00;0.00;0.00;0.00
332198;36;84995;QUA;"2023-01-04 02:30:00";"2023-01-04 03:30:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;2.00;2.00;0.00;0.00;0.00
332199;36;84995;QUA;"2023-01-04 03:30:00";"2023-01-04 04:30:00";0.00;0.00;0.00;0.00;0.00;1.00;2.00;4.00;2.00;9.00;2.00;1.00;0.00;0.00
332200;36;84995;QUA;"2023-01-04 04:30:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;3.00;6.00;4.00;5.00;3.00;0.00;0.00
332201;36;84995;SPO;"2023-01-04 01:30:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;6.00;6.00;0.00;0.00;0.00
332213;135;84998;QUA;"2023-01-04 03:23:00";"2023-01-04 04:33:00";0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.50;1.00;2.50;4.50;4.50;0.00;0.00
332214;135;84998;QUA;"2023-01-04 04:33:00";"2023-01-04 05:49:00";0.00;0.00;0.00;0.00;0.00;0.00;0.50;4.00;8.50;5.00;1.50;0.50;0.00;0.00
332215;135;84998;QUA;"2023-01-04 05:49:00";"2023-01-04 06:50:00";0.00;0.00;0.00;0.00;1.00;1.00;5.00;3.00;4.00;4.00;3.00;2.00;0.00;0.00
332216;135;84998;SPO;"2023-01-04 03:23:00";"2023-01-04 06:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;2.00;3.50;5.50;3.50;0.00;0.00
332217;14393;84999;QUA;"2023-01-04 01:57:00";"2023-01-04 02:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00
332218;14393;84999;QUA;"2023-01-04 02:30:00";"2023-01-04 03:00:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;3.00;0.00;0.00;0.00;0.00
332219;14393;84999;QUA;"2023-01-04 03:00:00";"2023-01-04 03:30:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00
332220;14393;84999;QUA;"2023-01-04 03:30:00";"2023-01-04 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00
332221;14393;84999;QUA;"2023-01-04 04:00:00";"2023-01-04 04:30:00";0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;2.00;1.00;1.00;0.00;0.00;0.00
332222;14393;84999;QUA;"2023-01-04 04:30:00";"2023-01-04 05:00:00";0.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00
332223;14393;84999;QUA;"2023-01-04 05:00:00";"2023-01-04 05:30:00";0.00;0.00;1.00;0.00;1.00;1.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00
332224;14393;84999;QUA;"2023-01-04 05:30:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332225;14393;84999;DLM;"2023-01-04 01:57:00";"2023-01-04 02:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332226;14393;84999;DLM;"2023-01-04 02:30:00";"2023-01-04 03:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
332227;14393;84999;DLM;"2023-01-04 03:00:00";"2023-01-04 03:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332228;14393;84999;DLM;"2023-01-04 03:30:00";"2023-01-04 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332229;14393;84999;DLM;"2023-01-04 04:00:00";"2023-01-04 04:30:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332230;14393;84999;DLM;"2023-01-04 04:30:00";"2023-01-04 05:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332231;14393;84999;DLM;"2023-01-04 05:00:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
332232;14393;84999;DLM;"2023-01-04 05:30:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332233;14393;84999;ANT;"2023-01-04 01:57:00";"2023-01-04 02:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332234;14393;84999;ANT;"2023-01-04 02:30:00";"2023-01-04 03:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332235;14393;84999;ANT;"2023-01-04 03:00:00";"2023-01-04 03:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332236;14393;84999;ANT;"2023-01-04 03:30:00";"2023-01-04 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332237;14393;84999;ANT;"2023-01-04 04:00:00";"2023-01-04 04:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332238;14393;84999;ANT;"2023-01-04 04:30:00";"2023-01-04 05:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332239;14393;84999;ANT;"2023-01-04 05:00:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
332240;14393;84999;ANT;"2023-01-04 05:30:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332241;14393;84999;SPO;"2023-01-04 01:57:00";"2023-01-04 02:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332242;14393;84999;SPO;"2023-01-04 02:30:00";"2023-01-04 03:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
332243;14393;84999;SPO;"2023-01-04 03:00:00";"2023-01-04 03:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332244;14393;84999;SPO;"2023-01-04 03:30:00";"2023-01-04 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332245;14393;84999;SPO;"2023-01-04 04:00:00";"2023-01-04 04:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332246;14393;84999;SPO;"2023-01-04 04:30:00";"2023-01-04 05:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332247;14393;84999;SPO;"2023-01-04 05:00:00";"2023-01-04 05:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332248;14393;84999;SPO;"2023-01-04 05:30:00";"2023-01-04 05:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332345;58;85006;ANT;"2023-01-04 03:54:00";"2023-01-04 04:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332346;58;85006;ANT;"2023-01-04 04:20:00";"2023-01-04 04:36:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332347;58;85006;ANT;"2023-01-04 05:04:00";"2023-01-04 05:16:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332348;58;85006;ANT;"2023-01-04 05:28:00";"2023-01-04 05:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
332349;58;85006;QUA;"2023-01-04 03:54:00";"2023-01-04 04:10:00";0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
