"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
304183;418;81908;QUA;"2021-01-03 10:16:00";"2021-01-03 10:50:00";0.00;0.00;0.00;0.00;0.00;3.00;6.00;5.00;6.00;0.00;0.00;0.00;0.00;0.00
304184;418;81908;SPO;"2021-01-03 10:16:00";"2021-01-03 10:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
304185;418;81908;QUA;"2021-01-03 10:51:00";"2021-01-03 11:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00
304186;418;81908;SPO;"2021-01-03 10:51:00";"2021-01-03 11:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304187;11569;81909;QUA;"2021-01-03 10:51:00";"2021-01-03 11:21:00";0.00;0.00;0.00;0.00;0.50;0.50;1.00;0.00;3.00;3.50;0.50;0.00;0.00;0.00
304188;11569;81909;QUA;"2021-01-03 11:21:00";"2021-01-03 11:54:00";0.00;0.00;0.00;0.00;0.50;0.50;1.00;1.00;3.50;3.50;0.00;0.00;0.00;0.00
304189;11569;81909;QUA;"2021-01-03 11:54:00";"2021-01-03 12:28:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.50;3.00;3.00;0.50;0.00;0.00
304190;11569;81909;SPO;"2021-01-03 10:51:00";"2021-01-03 11:21:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
304191;11569;81909;SPO;"2021-01-03 11:21:00";"2021-01-03 11:54:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304192;11569;81909;SPO;"2021-01-03 11:54:00";"2021-01-03 12:28:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304193;;81910;QUA;"2021-01-03 13:09:00";"2021-01-03 14:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;4.00;3.50;0.50;0.00;0.00;0.00
304194;;81910;SPO;"2021-01-03 13:09:00";"2021-01-03 14:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304195;474;81911;QUA;"2021-01-03 16:15:00";"2021-01-03 16:45:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;5.00;3.00;2.00;0.00;0.00;0.00
304196;474;81911;QUA;"2021-01-03 16:45:00";"2021-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;3.00;0.00;0.00
304197;474;81911;QUA;"2021-01-03 17:15:00";"2021-01-03 17:50:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;4.00;1.00;1.00;0.00;0.00
304198;474;81911;QUA;"2021-01-03 17:50:00";"2021-01-03 18:30:00";0.00;0.00;0.00;0.00;1.00;1.00;1.00;2.00;2.00;1.00;2.00;0.00;1.00;0.00
304199;474;81911;QUA;"2021-01-03 18:30:00";"2021-01-03 19:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;3.00;2.00;1.00;1.00;0.00
304200;474;81911;QUA;"2021-01-03 19:00:00";"2021-01-03 19:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;1.00;0.00;0.00
304201;474;81911;ANT;"2021-01-03 16:15:00";"2021-01-03 16:45:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304202;474;81911;ANT;"2021-01-03 16:45:00";"2021-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304203;474;81911;ANT;"2021-01-03 17:15:00";"2021-01-03 17:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304204;474;81911;ANT;"2021-01-03 17:50:00";"2021-01-03 18:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304205;474;81911;ANT;"2021-01-03 18:30:00";"2021-01-03 19:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304206;474;81911;ANT;"2021-01-03 19:00:00";"2021-01-03 19:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304207;474;81911;SPO;"2021-01-03 16:15:00";"2021-01-03 16:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304208;474;81911;SPO;"2021-01-03 16:45:00";"2021-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
304209;474;81911;SPO;"2021-01-03 17:15:00";"2021-01-03 17:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00
304210;474;81911;SPO;"2021-01-03 17:50:00";"2021-01-03 18:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
304211;474;81911;SPO;"2021-01-03 18:30:00";"2021-01-03 19:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
304212;474;81911;SPO;"2021-01-03 19:00:00";"2021-01-03 19:30:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00
304221;13451;81913;QUA;"2021-01-03 16:00:00";"2021-01-03 16:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304222;13451;81913;SPO;"2021-01-03 16:00:00";"2021-01-03 16:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304223;7229;81914;QUA;"2021-01-03 13:21:00";"2021-01-03 13:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304224;7229;81914;QUA;"2021-01-03 13:51:00";"2021-01-03 14:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304225;7229;81914;QUA;"2021-01-03 14:12:00";"2021-01-03 14:22:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304226;7229;81914;QUA;"2021-01-03 14:22:00";"2021-01-03 14:32:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304227;7229;81914;QUA;"2021-01-03 14:36:00";"2021-01-03 14:46:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304228;7229;81914;QUA;"2021-01-03 14:46:00";"2021-01-03 14:56:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
304229;7229;81914;QUA;"2021-01-03 14:56:00";"2021-01-03 15:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
304230;7229;81914;QUA;"2021-01-03 15:06:00";"2021-01-03 15:16:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00
304231;7229;81914;QUA;"2021-01-03 15:16:00";"2021-01-03 15:29:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
304232;7229;81914;SPO;"2021-01-03 13:21:00";"2021-01-03 13:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304233;7229;81914;SPO;"2021-01-03 13:51:00";"2021-01-03 14:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304234;7229;81914;SPO;"2021-01-03 14:12:00";"2021-01-03 14:22:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304235;7229;81914;SPO;"2021-01-03 14:22:00";"2021-01-03 14:32:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304236;7229;81914;SPO;"2021-01-03 14:36:00";"2021-01-03 14:46:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304237;7229;81914;SPO;"2021-01-03 14:46:00";"2021-01-03 14:56:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304238;7229;81914;SPO;"2021-01-03 14:56:00";"2021-01-03 15:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304239;7229;81914;SPO;"2021-01-03 15:06:00";"2021-01-03 15:16:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304240;7229;81914;SPO;"2021-01-03 15:16:00";"2021-01-03 15:29:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304241;474;81915;QUA;"2021-01-04 16:30:00";"2021-01-04 17:30:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
304242;474;81915;QUA;"2021-01-04 17:30:00";"2021-01-04 18:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304243;474;81915;QUA;"2021-01-04 18:35:00";"2021-01-04 19:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304244;474;81915;ANT;"2021-01-04 16:30:00";"2021-01-04 17:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304245;474;81915;ANT;"2021-01-04 17:30:00";"2021-01-04 18:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304246;474;81915;ANT;"2021-01-04 18:35:00";"2021-01-04 19:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304247;474;81915;SPO;"2021-01-04 16:30:00";"2021-01-04 17:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00
304248;474;81915;SPO;"2021-01-04 17:30:00";"2021-01-04 18:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
304249;474;81915;SPO;"2021-01-04 18:35:00";"2021-01-04 19:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00
304250;13451;81916;QUA;"2021-01-02 16:00:00";"2021-01-02 16:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;1.00;0.00;0.00
304251;13451;81916;SPO;"2021-01-02 16:00:00";"2021-01-02 16:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304252;177;81917;QUA;"2021-01-03 11:00:00";"2021-01-03 11:30:00";0.00;0.00;0.00;1.00;0.00;2.00;1.00;3.00;2.00;2.00;2.00;0.00;0.00;0.00
304253;177;81917;QUA;"2021-01-03 11:30:00";"2021-01-03 12:00:00";0.00;0.00;0.00;0.00;0.00;2.00;1.00;2.00;1.00;1.00;1.00;0.00;0.00;0.00
304254;177;81917;QUA;"2021-01-03 12:00:00";"2021-01-03 12:30:00";0.00;0.00;0.00;0.00;1.00;1.00;0.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00
304255;177;81917;QUA;"2021-01-03 12:30:00";"2021-01-03 13:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;6.00;2.00;0.00;0.00;0.00;0.00
304256;177;81917;QUA;"2021-01-03 13:00:00";"2021-01-03 13:30:00";0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304257;177;81917;QUA;"2021-01-03 13:30:00";"2021-01-03 14:00:00";0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;5.00;4.00;2.00;0.00;0.00;0.00
304258;177;81917;SPO;"2021-01-03 11:00:00";"2021-01-03 11:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304259;177;81917;SPO;"2021-01-03 11:30:00";"2021-01-03 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304260;177;81917;SPO;"2021-01-03 12:00:00";"2021-01-03 12:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00
304261;177;81917;SPO;"2021-01-03 12:30:00";"2021-01-03 13:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304262;177;81917;SPO;"2021-01-03 13:00:00";"2021-01-03 13:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304263;177;81917;SPO;"2021-01-03 13:30:00";"2021-01-03 14:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304264;474;81918;ANT;"2021-01-05 16:50:00";"2021-01-05 17:50:00";0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304265;474;81918;ANT;"2021-01-05 17:50:00";"2021-01-05 19:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304266;474;81918;ANT;"2021-01-05 19:00:00";"2021-01-05 19:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
304267;474;81918;QUA;"2021-01-05 16:50:00";"2021-01-05 17:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304268;474;81918;QUA;"2021-01-05 17:50:00";"2021-01-05 19:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
304269;474;81918;QUA;"2021-01-05 19:00:00";"2021-01-05 19:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304270;474;81918;SPO;"2021-01-05 16:50:00";"2021-01-05 17:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
304271;474;81918;SPO;"2021-01-05 17:50:00";"2021-01-05 19:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;1.00;0.00;0.00
304272;474;81918;SPO;"2021-01-05 19:00:00";"2021-01-05 19:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00
304285;13383;81923;SPO;"2021-01-08 13:30:00";"2021-01-08 13:58:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00;0.00;0.00
304295;418;81925;ANT;"2021-01-09 06:50:00";"2021-01-09 08:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
304296;418;81925;DLM;"2021-01-09 06:50:00";"2021-01-09 08:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
304297;418;81925;SPO;"2021-01-09 06:50:00";"2021-01-09 08:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00
304337;194;81930;ANT;"2021-01-12 03:10:00";"2021-01-12 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00;0.00
304338;194;81930;QUA;"2021-01-12 03:10:00";"2021-01-12 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304339;194;81930;SPO;"2021-01-12 03:10:00";"2021-01-12 04:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304340;11678;81931;ANT;"2021-01-08 23:00:00";"2021-01-09 01:15:00";1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304341;11678;81931;SPO;"2021-01-08 23:00:00";"2021-01-09 01:15:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
304342;82;81932;ANT;"2021-01-12 21:30:00";"2021-01-13 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;4.50;1.50;2.00;0.00
304343;82;81932;QUA;"2021-01-12 21:30:00";"2021-01-13 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.50;2.00;0.00;0.00;0.00
304344;82;81932;GUM;"2021-01-12 21:30:00";"2021-01-13 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;1.00;0.00;0.00
304345;82;81932;DLM;"2021-01-12 21:30:00";"2021-01-13 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;0.00
304346;82;81932;SPO;"2021-01-12 21:30:00";"2021-01-13 01:20:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;4.00;5.00;5.00;10.00;10.00;2.00;0.00
304347;210;81933;ANT;"2021-01-12 20:25:00";"2021-01-13 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;3.00;5.00;1.00;0.00
304348;210;81933;QUA;"2021-01-12 20:25:00";"2021-01-13 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;1.00;0.00;0.00
304349;210;81933;DLM;"2021-01-12 20:25:00";"2021-01-13 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00
304350;210;81933;GUM;"2021-01-12 20:25:00";"2021-01-13 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;2.00;0.00;0.00
304351;210;81933;SPO;"2021-01-12 20:25:00";"2021-01-13 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;5.00;9.00;11.00;6.00;0.00
304352;13383;81935;ANT;"2021-01-14 13:31:00";"2021-01-14 14:14:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304353;13383;81935;SPO;"2021-01-14 13:31:00";"2021-01-14 14:14:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304354;13202;81936;QUA;"2021-01-10 07:50:00";"2021-01-10 08:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
304355;13202;81936;QUA;"2021-01-10 09:00:00";"2021-01-10 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304356;13202;81936;QUA;"2021-01-10 10:00:00";"2021-01-10 11:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304357;13202;81936;DLM;"2021-01-10 07:50:00";"2021-01-10 08:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00
304358;13202;81936;DLM;"2021-01-10 09:00:00";"2021-01-10 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304359;13202;81936;DLM;"2021-01-10 10:00:00";"2021-01-10 11:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304360;13202;81936;GUM;"2021-01-10 07:50:00";"2021-01-10 08:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304361;13202;81936;GUM;"2021-01-10 09:00:00";"2021-01-10 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00
304362;13202;81936;GUM;"2021-01-10 10:00:00";"2021-01-10 11:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304363;13202;81936;SPO;"2021-01-10 07:50:00";"2021-01-10 08:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;3.00;1.00;0.00;0.00
304364;13202;81936;SPO;"2021-01-10 09:00:00";"2021-01-10 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;4.00;1.00;0.00;0.00
304365;13202;81936;SPO;"2021-01-10 10:00:00";"2021-01-10 11:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;2.00;0.00;0.00
304465;7466;81944;ANT;"2021-01-10 10:35:00";"2021-01-10 11:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304466;7466;81944;ANT;"2021-01-10 16:15:00";"2021-01-10 16:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304467;7466;81944;ANT;"2021-01-10 16:35:00";"2021-01-10 16:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304468;7466;81944;ANT;"2021-01-10 16:55:00";"2021-01-10 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304469;7466;81944;ANT;"2021-01-10 17:15:00";"2021-01-10 17:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304470;7466;81944;DLM;"2021-01-10 10:35:00";"2021-01-10 11:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304471;7466;81944;DLM;"2021-01-10 16:15:00";"2021-01-10 16:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304472;7466;81944;DLM;"2021-01-10 16:35:00";"2021-01-10 16:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304473;7466;81944;DLM;"2021-01-10 16:55:00";"2021-01-10 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304474;7466;81944;DLM;"2021-01-10 17:15:00";"2021-01-10 17:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
304475;7466;81944;SPO;"2021-01-10 10:35:00";"2021-01-10 11:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;2.00;6.00;0.00;0.00
304476;7466;81944;SPO;"2021-01-10 16:15:00";"2021-01-10 16:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;2.00;0.00;0.00
304477;7466;81944;SPO;"2021-01-10 16:35:00";"2021-01-10 16:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;1.00;0.00;0.00
304478;7466;81944;SPO;"2021-01-10 16:55:00";"2021-01-10 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;6.00;0.00;0.00
304479;7466;81944;SPO;"2021-01-10 17:15:00";"2021-01-10 17:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;1.00;0.00;0.00
304480;7466;81945;ANT;"2021-01-12 16:15:00";"2021-01-12 16:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
304481;7466;81945;ANT;"2021-01-12 16:35:00";"2021-01-12 16:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
