"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
329841;366;84801;STA;"2022-11-01 22:15:00";"2022-11-01 22:33:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329842;366;84801;NTA;"2022-11-01 21:15:00";"2022-11-01 21:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
329843;366;84801;NTA;"2022-11-01 21:45:00";"2022-11-01 22:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329844;366;84801;NTA;"2022-11-01 22:15:00";"2022-11-01 22:33:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
329845;366;84801;SPO;"2022-11-01 21:15:00";"2022-11-01 21:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329846;366;84801;SPO;"2022-11-01 21:45:00";"2022-11-01 22:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;2.00;0.00;0.00
329847;366;84801;SPO;"2022-11-01 22:15:00";"2022-11-01 22:33:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
329848;210;84802;STA;"2022-11-06 03:05:00";"2022-11-06 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;1.00;1.00;0.00
329849;210;84802;ORI;"2022-11-06 03:05:00";"2022-11-06 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
329850;210;84802;NTA;"2022-11-06 03:05:00";"2022-11-06 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;1.00;1.00;0.00;0.00
329851;210;84802;LEO;"2022-11-06 03:05:00";"2022-11-06 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;2.00;1.00;0.00;0.00
329852;210;84802;SPO;"2022-11-06 03:05:00";"2022-11-06 04:53:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;4.00;6.00;4.00;3.00;0.00
329853;131;84803;ORI;"2022-11-05 21:50:00";"2022-11-06 03:36:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00
329854;131;84803;STA;"2022-11-05 21:50:00";"2022-11-06 03:36:00";0.00;0.00;0.00;0.00;0.00;2.00;3.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00
329855;131;84803;NTA;"2022-11-05 21:50:00";"2022-11-06 03:36:00";0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
