Session ID,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high
83564,15.654001,63.738564,13.268698,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
83565,2.05,87.236336,-1.9300025,0.0,0.0,0.0,1.0,38.0,35.0,7.0,2.0
83566,2.0045,83.8164,-2.4498918,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
83567,12.7745,54.493958,9.322227,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0
83568,2.2475002,82.33541,-2.2543273,0.0,0.0,0.0,3.0,99.0,99.0,0.0,21.0
83569,17.120998,54.68417,15.11581,0.0,0.0,0.0,1.0,36.0,0.0,36.0,0.0
83570,14.621,58.098347,12.898582,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
83571,-5.933,61.56454,-10.271206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83572,10.274,16.221682,5.9292154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83573,7.274,35.184902,3.0101361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83574,11.524,18.501137,6.454444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83575,9.283999,95.387054,7.241741,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0
83576,10.844999,91.37532,9.277792,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
83577,5.324,47.956257,1.6955233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83578,-0.65,91.582924,-4.2287297,0.0,0.0,0.0,1.0,39.0,39.0,0.0,0.0
83579,-1.2955,94.2864,-5.00492,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
83580,-3.2329998,78.8393,-7.131007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83581,1.9315,84.727516,-3.2841527,0.0,0.0,0.0,3.0,99.0,0.0,98.0,98.0
83582,5.8325,65.601006,1.9292717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83583,3.75,73.239685,-0.367661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83584,5.1045003,66.39863,0.9601302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83585,3.4325001,73.716835,-0.19294882,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
83586,0.55,91.66229,-2.977464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83587,3.3325,76.99303,-0.6840954,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
83588,4.6045003,67.51058,1.9784255,0.0,0.0,0.0,1.0,32.0,32.0,0.0,0.0
83589,1.1825,79.51823,-2.9748743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83590,-0.85,73.18834,-5.5817385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83591,2.5975,76.87157,-1.301445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83592,-3.2665,72.16347,-7.5810566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83593,0.6045,73.18919,-3.7017531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83594,2.8325,68.63133,-0.4916234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83595,1.9,64.94386,-1.4818122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83600,8.316999,64.06628,5.0336084,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
83612,0.417,52.707886,-3.786304,0.0,0.0,0.0,3.0,92.0,0.0,92.0,15.0
83613,-0.91850007,84.39405,-5.0428905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83614,0.081499994,89.63895,-3.6615014,0.0,0.0,0.0,1.0,46.0,46.0,0.0,0.0
83615,-4.5185,92.36642,-8.642717,0.0,0.0,0.0,1.0,32.0,32.0,0.0,0.0
83616,-3.4685001,78.802185,-7.9336987,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
83617,-6.0185,85.7448,-10.124718,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
83618,3.1295,74.47367,-0.6444869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83619,-0.587,93.6292,-4.364034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83620,-5.0685,80.397285,-9.311743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83621,-3.3685,74.405495,-7.5402417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83622,-0.7175,79.52709,-4.1940875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83623,-0.1,85.43303,-3.8004065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83624,0.759,82.13854,-3.1506944,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0
83625,-0.552,86.01791,-4.243705,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0
83626,-1.9955001,92.86422,-5.491744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83627,-2.3685,67.499535,-6.751737,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
83631,1.05,79.79209,-2.2320788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83657,-0.8455,87.272194,-4.4988375,0.0,0.0,0.0,3.0,99.0,0.0,0.0,99.0
83658,-0.4,86.67299,-3.9837513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83659,-0.34550002,87.64425,-4.092189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660,-4.3185,48.514065,-10.121365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83661,-1.1,57.871582,-6.8928547,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
83662,2.5170002,87.91357,-0.030146122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83663,-0.05,49.971672,-5.8787074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83664,0.1,50.40814,-4.8360653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83668,0.3475,84.85552,-2.758045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83669,15.0705,95.27871,15.291399,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0
83670,2.85,49.65353,-2.1483576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83671,-1.0455,57.437637,-6.818053,0.0,0.0,0.0,1.0,41.0,0.0,0.0,41.0
83672,-8.3685,50.569603,-13.109455,0.0,0.0,0.0,2.0,77.0,0.0,0.0,3.0
83673,-3.0185,83.189674,-7.3792624,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0
83712,7.2324996,47.79011,2.4651089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83713,4.75,72.10905,1.5363517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83731,7.4824996,66.92041,4.0746117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83744,8.1045,54.620007,4.12333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83748,7.7045,60.566135,4.5112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83749,5.0474997,67.85282,1.6961799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83750,6.8045,84.976585,4.1078987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83751,8.7545,71.09539,6.1342545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83752,6.1775,73.68713,3.0877366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83753,6.2,88.24762,3.3275905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83754,0.60399985,100.0,-2.5226314,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0
83781,8.1545,76.41931,5.4418907,0.0,0.0,0.0,3.0,99.0,0.0,99.0,0.0
83782,0.25399995,100.0,-3.197941,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0
83783,6.7045,66.27214,3.5500321,0.0,0.0,0.0,1.0,24.0,11.0,0.0,14.0
83784,0.38149998,79.10332,-3.411652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83785,-2.6185,70.3706,-6.6031265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83786,4.4815,72.58215,1.1151376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83787,-1.746,100.0,-5.084366,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0
83788,1.754,90.75217,-1.1110251,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
83789,5.7315,51.2371,0.7420702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83790,3.9315,60.96999,-1.47317,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
83791,2.5314999,71.414345,-1.7064509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83792,7.0815,56.167496,2.2580175,0.0,0.0,0.0,3.0,83.0,0.0,83.0,0.0
83793,-0.7185,55.98162,-5.790816,0.0,0.0,0.0,3.0,100.0,1.0,33.0,100.0
83794,6.3815,61.3472,0.3706994,0.0,0.0,0.0,2.0,72.0,1.0,0.0,72.0
83795,4.0315,81.68311,-0.7393458,0.0,0.0,0.0,2.0,72.0,2.0,72.0,0.0
83796,3.404,98.250465,1.0010271,0.0,0.0,0.0,3.0,100.0,100.0,0.0,100.0
83797,3.0170002,62.120403,-0.8586545,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
83798,-2.9175,74.48877,-6.8586593,0.0,0.0,0.0,1.0,46.0,46.0,3.0,0.0
83799,0.40449998,67.59748,-3.8110714,0.0,0.0,0.0,0.0,13.0,6.0,0.0,8.0
83800,1.654,98.5782,-1.3585248,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0
83801,2.8170002,72.53002,-0.04191017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83803,-2.3185,54.672794,-6.7244005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83804,1.8905,75.35344,-2.2629263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83805,5.3405,52.68033,0.79586744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83806,7.0405,67.546936,3.6183553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83807,0.13149998,54.710655,-5.5605307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83808,-2.9185,74.77499,-8.309203,0.0,0.0,0.0,2.0,64.0,0.0,64.0,1.0
83812,2.967,64.46697,-1.4504852,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
83835,10.3245,88.30646,8.9480295,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
83836,7.55,76.31931,4.577134,0.0,0.0,0.0,1.0,23.0,0.0,7.0,22.0
83838,20.215,52.422283,19.016623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83841,6.55,84.05945,4.074774,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
83842,5.276,84.505356,1.6212406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83843,6.926,72.78118,2.9325538,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
83844,12.1805,73.98995,6.7250385,0.0,0.0,0.0,3.0,95.0,16.0,95.0,0.0
83845,12.467,85.01755,11.756931,0.0,0.0,0.0,3.0,98.0,96.0,77.0,13.0
83846,14.1225,85.19569,13.547716,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
83847,5.0025,80.65457,1.8336706,0.0,0.0,0.0,0.0,19.0,18.0,0.0,1.0
83848,18.7735,90.14369,20.546015,0.0,0.0,0.0,1.0,32.0,4.0,31.0,0.0
83849,16.323502,82.42597,16.303633,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
83850,10.252,78.63187,6.952942,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0
83851,10.264999,78.63383,6.9689894,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0
83852,6.1895,61.524292,2.5568514,0.0,0.0,0.0,1.0,23.0,0.0,0.0,23.0
83853,20.7825,65.07896,21.072447,0.0,0.0,0.0,3.0,99.0,1.0,3.0,79.0
83854,10.304501,66.821,6.60087,0.0,0.0,0.0,2.0,70.0,70.0,0.0,0.0
83855,9.2,71.431595,5.6678686,0.0,0.0,0.0,2.0,60.0,13.0,60.0,0.0
83856,21.6325,62.37584,21.922556,0.0,0.0,0.0,0.0,8.0,0.0,5.0,3.0
83857,18.682499,79.08095,19.08209,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0
83858,5.7205,58.76491,1.8646078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83859,17.817001,78.70141,18.3218,0.0,0.0,0.0,1.0,36.0,0.0,0.0,36.0
83860,15.867,76.88044,15.89455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83861,10.8,67.160934,6.276985,0.0,0.0,0.0,1.0,35.0,0.0,0.0,35.0
83862,0.36900002,84.857994,-3.0805593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83863,7.326,78.18552,3.478724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83864,5.626,84.545586,2.2457442,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
83865,10.7395,75.01468,6.0135117,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
83866,15.266999,90.76809,15.748426,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
83867,9.0,64.68023,5.967248,0.0,0.0,0.0,1.0,32.0,12.0,32.0,0.0
83868,9.967,68.40504,5.9929914,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
83869,10.747499,56.715816,6.5645123,0.0,0.0,0.0,0.0,19.0,0.0,9.0,10.0
83870,22.565,83.951546,25.21621,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
83871,20.565,88.59416,22.256275,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
83872,3.7294998,86.46659,1.0906901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83873,4.5025,89.669876,1.9323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83874,16.2595,73.95906,15.15756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83875,7.6275,89.294495,5.4703846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83876,13.2775,93.35676,13.178396,0.4,0.4,0.0,51.0,57.0,3.0,43.0,23.0
83877,14.1275,86.327736,13.512901,0.0,0.0,0.0,1.0,26.0,11.0,18.0,0.0
83878,15.6275,79.4186,14.626129,0.1,0.1,0.0,51.0,42.0,13.0,38.0,0.0
83879,9.0,70.15098,7.1029882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83880,22.9935,78.69749,24.617077,0.0,0.0,0.0,0.0,16.0,9.0,12.0,0.0
83881,4.637,75.28413,1.3310914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83904,20.845999,77.39966,20.949295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83905,4.637,75.28413,1.3310914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83906,23.8415,60.50834,23.564808,0.0,0.0,0.0,2.0,56.0,0.0,0.0,56.0
83907,21.5415,66.513885,20.291471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83908,24.562,60.481873,24.760359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83909,22.462,70.63601,21.63256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83910,7.4775,89.28234,5.3270473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83911,0.9814999,76.6013,-2.742416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83912,2.6815,66.59396,-0.8991506,0.0,0.0,0.0,2.0,56.0,0.0,54.0,29.0
83913,8.987499,68.4416,5.5293684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83914,4.6815,54.095715,1.1055226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83915,2.7814999,71.46371,-1.2352476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83916,25.562,59.008057,26.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83917,22.012001,68.55666,21.881678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83919,5.2315,81.552986,2.5777984,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0
83920,8.7865,85.78292,6.2419367,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
83921,8.771,74.67405,6.984625,0.0,0.0,0.0,1.0,47.0,19.0,4.0,35.0
83922,8.85,86.08488,6.9482,0.0,0.0,0.0,0.0,15.0,5.0,1.0,11.0
83923,12.709499,61.132496,10.54845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83924,20.157,94.56868,22.90011,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
83925,5.6085,90.07232,3.6092505,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0
83928,23.702,84.07727,26.292824,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
83929,5.987,86.99964,3.9043941,0.0,0.0,0.0,1.0,35.0,0.0,13.0,25.0
83930,12.5595,81.403336,11.09582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83931,7.4295,96.306244,5.629842,0.0,0.0,0.0,2.0,57.0,57.0,0.0,0.0
83932,11.6475,68.278336,9.221399,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0
83933,13.3095,85.96063,12.438122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83934,18.073502,73.54898,16.758438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83935,12.2725,91.77168,11.610727,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
83936,13.0725,87.66587,12.817757,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0
83937,11.8725,92.05283,11.254816,0.0,0.0,0.0,1.0,35.0,35.0,0.0,0.0
83946,12.3595,68.42519,10.576472,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0
83947,17.824999,13.558272,13.867676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83948,18.525,14.65816,13.932301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83949,8.3295,96.004715,6.5004826,0.0,0.0,0.0,3.0,89.0,89.0,0.0,0.0
83951,13.4225,91.540726,13.689096,0.0,0.0,0.0,2.0,55.0,55.0,0.0,0.0
83952,14.266999,81.62656,13.28216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83953,9.75,73.301476,7.288352,0.0,0.0,0.0,3.0,100.0,0.0,0.0,100.0
83954,20.824999,7.951281,15.462067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
83955,16.6235,89.98777,17.48184,0.0,0.0,0.0,0.0,16.0,8.0,13.0,0.0
83956,14.1225,91.28551,14.602383,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0
83957,9.3,68.98971,6.6192846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83958,19.525,9.739803,14.041388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83959,6.1275,86.40513,3.4987245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83960,19.775,87.973625,20.447544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83961,8.1775,83.95787,5.8256073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83962,7.267,84.14342,5.29457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
83963,11.8725,90.834366,11.643467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83964,11.5775,58.556355,9.228214,0.0,0.0,0.0,3.0,100.0,0.0,0.0,100.0
83965,8.917,55.434708,5.500046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83966,6.207,71.8706,1.6363153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83967,28.0645,31.542831,26.70146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83968,21.164501,33.255436,16.986914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83969,8.5275,83.42042,6.4908714,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
83970,25.8685,30.302017,24.02119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83971,22.1185,26.674292,17.534946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83972,22.268501,28.077318,17.663155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83973,22.754501,68.05131,23.57121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83974,23.737,85.382484,25.68814,0.0,0.0,0.0,2.0,68.0,34.0,42.0,23.0
83975,11.2,74.83647,9.374269,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
83976,20.524,32.49459,18.47828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83977,22.768501,89.59476,25.041737,0.0,0.0,0.0,3.0,100.0,100.0,28.0,83.0
83978,23.0685,69.640396,23.47776,0.0,0.0,0.0,2.0,51.0,0.0,1.0,50.0
83979,21.1685,92.010574,23.588232,0.0,0.0,0.0,3.0,85.0,0.0,0.0,85.0
83980,19.206,93.351074,21.462343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83981,9.6075,96.36857,8.48846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83982,8.540501,77.28766,5.126898,0.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0
